zettaicode,1981,1982,1983,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
00033204,9.6,8.8,9.1,10.0,8.9,8.7,8.7,9.2,9.3,8.8,9.0,8.7,8.5,9.1,7.7,9.3,9.1,8.9,9.4,9.1,9.6,9.0,8.9,8.2,8.6,8.6,9.2,9.4,10.0,9.2,9.8,9.2,9.6,9.2,9.0,9.4,9.8,9.8,10.0,10.0,10.0,9.6
00033224,9.1,9.2,8.9,10.0,8.8,8.6,9.4,9.0,9.1,8.7,9.0,8.8,7.5,8.5,9.4,9.2,6.2,8.7,9.5,8.7,9.2,9.1,8.5,9.6,9.0,8.8,8.8,8.9,9.8,9.2,9.4,8.8,9.2,9.2,9.0,10.0,9.6,9.4,9.4,10.0,9.4,9.4
00033237,9.0,10.0,9.0,10.0,8.9,8.9,9.3,9.0,8.9,8.8,9.1,8.8,5.4,8.9,9.5,9.3,6.7,8.8,9.5,8.7,9.2,9.1,9.2,8.1,9.4,8.8,6.6,9.2,9.4,9.0,10.0,9.0,9.2,9.0,9.4,10.0,9.2,9.4,9.4,9.6,9.8,9.4
00033241,11.0,9.8,8.9,11.0,9.2,8.9,8.8,10.0,8.8,9.4,9.8,9.4,9.2,10.0,9.5,11.0,5.7,8.7,10.0,9.7,10.0,9.9,8.6,11.0,9.5,9.0,7.9,9.8,9.8,10.0,10.0,10.0,9.4,9.4,9.8,10.0,9.8,9.8,10.0,10.0,11.0,9.0
00033248,8.9,8.9,8.9,10.0,8.6,8.5,8.8,8.8,8.8,8.9,9.0,8.6,6.7,9.0,9.6,9.3,8.9,8.8,9.0,8.6,9.3,8.9,8.7,10.0,9.3,9.0,10.0,9.3,9.4,9.4,9.4,8.8,9.8,10.0,8.0,9.2,9.6,10.0,9.6,10.0,9.8,9.4
00033276,8.8,8.9,8.9,10.0,8.9,8.2,8.8,9.2,9.0,8.7,9.2,8.6,5.6,7.2,9.6,9.3,6.6,9.1,8.7,8.4,0.0,8.8,9.0,9.5,9.1,9.1,8.9,9.3,9.8,9.6,9.6,8.8,9.8,9.2,10.0,9.4,9.8,9.0,9.6,10.0,10.0,9.0
00033277,8.8,8.9,9.4,10.0,8.9,9.1,8.9,7.1,9.2,8.8,9.0,9.1,8.7,9.1,10.0,9.3,8.8,9.0,9.3,9.0,9.7,9.4,9.3,11.0,9.2,9.0,9.0,9.1,10.0,9.6,10.0,9.6,10.0,9.6,9.4,10.0,9.8,9.6,9.6,10.0,10.0,9.4
00034285,9.1,9.2,9.2,9.6,8.9,8.5,8.6,8.6,8.7,8.7,9.0,11.0,8.4,9.0,9.5,7.6,7.1,8.6,9.3,11.4,9.5,9.3,8.9,9.6,9.4,8.9,9.3,9.6,8.8,9.4,7.9,9.0,9.3,,8.4,,9.1,8.6,9.4,10.3,9.2,8.9
00034310,8.8,9.0,9.0,9.1,8.5,8.3,8.4,8.6,9.0,8.6,8.5,8.7,8.2,9.0,9.3,8.7,7.0,8.2,8.8,8.6,9.4,7.7,8.4,9.3,9.3,9.2,8.6,8.9,8.4,8.7,8.5,8.8,9.0,,8.7,,8.8,8.6,9.1,9.6,8.8,9.0
00034312,9.0,9.2,9.1,9.3,8.5,8.4,8.4,9.0,8.8,8.4,8.7,8.8,8.3,9.3,9.2,9.2,7.2,8.4,8.8,8.8,9.3,8.2,9.4,9.7,9.7,9.4,9.2,9.0,8.5,9.0,9.7,9.3,9.1,,9.0,,9.2,9.1,9.4,9.7,8.9,8.7
00034332,8.6,8.9,8.9,8.8,8.4,8.9,8.6,8.3,8.6,8.4,8.4,8.6,7.9,8.7,8.8,8.7,8.0,8.6,8.8,11.0,9.3,8.8,8.5,9.4,9.5,9.0,9.0,9.2,8.4,8.8,8.7,8.9,8.6,,11.0,,8.8,8.4,9.5,9.8,9.2,8.7
00034344,8.6,8.8,9.0,9.0,8.5,8.3,8.5,8.2,8.5,8.3,8.3,8.1,8.0,8.7,8.5,8.5,8.0,8.4,8.4,8.4,9.0,8.9,8.2,9.2,8.8,8.8,8.8,8.7,8.4,8.6,8.5,8.6,8.4,,9.0,,8.8,9.8,8.8,9.0,8.7,8.5
00034352,8.6,8.8,8.8,8.7,8.4,8.3,8.5,8.6,8.4,8.2,8.2,8.2,8.2,8.7,8.3,8.6,8.0,8.4,8.0,8.4,9.1,9.7,8.0,9.2,8.8,8.8,9.0,8.7,8.4,8.7,8.6,8.8,7.8,,8.8,,8.7,8.3,9.0,9.1,8.9,8.6
00034363,,8.7,8.7,8.7,8.0,7.9,8.3,8.3,8.4,8.2,8.2,8.5,8.3,8.9,8.5,8.4,8.0,8.6,7.8,8.5,8.2,8.7,8.2,9.1,8.9,8.3,8.7,8.7,8.6,8.6,8.5,8.4,8.6,,6.0,,8.2,8.2,8.8,8.7,8.6,8.4
00034376,,8.7,8.6,8.6,8.2,8.0,8.4,8.2,8.3,7.9,8.1,8.5,7.9,8.9,8.4,8.6,8.2,8.2,8.5,5.8,9.0,8.9,6.8,9.3,8.8,8.4,8.6,8.5,8.8,8.6,8.3,8.5,8.8,,7.8,,8.4,8.5,8.7,8.7,8.6,8.9
00034382,,9.3,9.3,9.8,8.4,8.3,8.5,8.5,8.4,8.1,8.5,8.7,8.5,9.1,8.7,8.6,8.0,7.4,8.6,6.8,9.4,9.3,5.8,10.3,9.4,9.1,9.0,8.7,9.4,9.9,9.5,9.1,9.7,,6.6,,10.1,8.9,9.5,9.3,9.0,9.4
00034390,8.6,10.0,9.7,9.8,9.0,8.2,8.6,8.6,8.7,9.0,8.1,8.7,7.9,10.0,8.7,9.0,8.0,8.6,8.1,7.9,8.3,10.0,7.4,9.5,9.3,8.8,9.2,9.5,8.5,9.3,9.1,8.8,9.8,,8.3,,9.4,8.6,9.5,9.3,8.8,9.5
00034391,8.7,8.7,8.6,8.7,8.2,8.0,8.4,8.3,8.3,8.1,8.1,8.4,7.9,9.3,8.4,8.4,8.4,8.4,8.6,8.2,8.7,8.8,8.8,9.1,8.5,8.5,8.4,8.8,8.4,8.7,8.3,8.5,8.9,,8.0,,8.9,8.4,8.7,8.7,8.3,8.3
00034396,8.9,9.1,8.8,9.3,8.4,8.0,8.5,8.5,8.5,8.4,8.2,8.5,8.3,10.3,8.7,4.0,8.2,8.2,8.8,8.8,9.4,9.6,8.3,9.1,8.9,9.0,9.0,9.2,8.4,9.4,8.5,8.9,9.2,,8.4,,9.3,8.5,9.1,9.5,8.7,9.5
00034399,8.9,9.4,8.5,9.3,8.1,8.3,8.2,8.4,8.4,8.4,8.1,8.5,8.2,9.1,8.4,8.4,8.4,8.4,8.7,8.3,8.9,8.7,8.1,9.3,8.2,8.5,8.6,8.7,8.7,8.6,8.8,8.8,9.0,,8.2,,8.7,8.5,8.8,8.7,8.6,8.7
00034411,9.3,9.7,8.9,9.1,8.9,8.1,8.4,8.3,8.7,8.4,8.2,8.8,8.6,9.3,8.7,9.0,8.4,8.6,9.3,9.3,9.6,9.7,8.3,8.9,8.9,8.9,9.4,9.2,8.9,9.3,8.9,9.4,9.6,,8.8,,10.3,8.6,9.2,10.8,9.1,9.7
00034423,8.7,9.2,9.0,9.1,8.8,8.3,8.6,8.1,8.7,9.0,8.2,8.8,8.2,9.3,8.7,8.4,8.4,8.4,8.8,8.7,9.1,9.0,8.3,9.4,9.2,8.8,8.8,8.9,8.9,9.5,8.9,9.1,9.2,,8.5,,9.6,8.9,9.0,9.1,8.7,9.0
00035412,,9.2,8.8,9.1,8.7,8.0,8.4,8.9,8.8,8.6,8.8,9.0,8.5,8.4,8.9,9.2,8.8,8.4,8.8,11.0,9.6,8.9,9.3,9.3,9.9,8.7,9.0,9.2,11.0,9.5,9.3,10.0,12.0,9.6,9.1,8.8,9.4,9.7,9.6,9.5,9.4,11.0
00035426,,9.1,9.2,9.5,9.1,8.4,8.8,9.2,8.8,8.9,8.5,9.1,8.6,8.8,9.0,9.3,8.7,8.5,9.6,9.2,9.4,9.2,8.9,8.8,10.0,9.2,9.2,9.2,10.0,9.2,9.8,10.0,11.0,9.5,9.0,9.2,9.9,9.9,10.0,10.0,9.3,9.9
00035433,,9.4,9.0,9.3,9.6,8.3,8.6,9.9,7.2,9.3,8.6,9.0,8.7,9.0,9.2,9.0,8.9,8.6,9.5,9.7,9.5,9.4,9.2,9.5,10.0,9.2,9.3,9.7,10.0,10.0,10.0,11.0,11.0,9.5,9.4,9.7,10.0,9.6,9.7,9.4,9.9,9.4
00035459,,8.4,8.7,8.7,8.3,8.0,8.4,8.9,8.4,8.4,8.3,8.3,8.2,8.4,8.6,8.7,8.7,8.7,8.8,9.0,9.2,8.6,9.1,8.8,9.2,8.9,8.8,9.1,10.0,8.8,9.5,9.0,9.4,9.0,8.8,8.6,9.0,9.3,9.7,9.3,8.8,9.2
00035473,,8.5,8.6,8.8,8.4,8.2,8.2,8.8,8.3,8.4,8.3,8.5,8.4,8.7,8.5,8.8,8.9,8.4,8.8,9.0,9.5,8.8,9.1,8.3,9.0,8.9,9.1,9.1,9.9,8.9,9.5,9.4,9.8,8.9,8.7,9.0,8.9,9.7,9.6,8.9,8.7,9.0
00035484,,8.7,8.6,9.0,8.5,8.2,8.3,8.9,8.5,8.5,8.4,8.7,8.4,8.7,8.6,8.9,8.8,8.8,8.9,8.8,9.4,9.2,8.6,9.0,9.1,8.8,8.9,9.4,10.0,8.8,9.4,9.7,10.0,9.3,8.8,9.2,9.2,9.2,9.7,9.1,9.8,9.2
00035486,,8.6,8.5,9.0,8.6,7.9,8.2,8.7,8.5,8.4,8.3,8.4,8.2,8.6,8.6,9.0,8.7,8.5,8.8,8.8,9.1,8.8,8.6,8.4,8.9,9.4,9.0,9.2,9.4,9.0,9.1,9.6,10.0,9.0,8.7,9.0,9.0,9.1,8.9,8.6,8.8,9.2
00035487,,8.5,8.6,9.0,8.3,8.1,8.1,8.7,8.3,8.5,8.4,8.4,9.0,8.6,8.6,9.0,8.9,8.5,9.1,8.8,9.2,9.1,8.8,8.6,8.9,9.4,8.8,9.3,9.6,9.3,8.7,9.2,9.5,8.7,8.6,8.6,8.8,8.8,9.7,9.0,9.0,8.9
00035498,,8.9,9.0,9.1,8.4,8.4,8.4,8.9,8.8,8.7,8.4,9.2,8.6,8.9,8.7,9.0,8.2,8.6,8.9,11.0,9.6,8.8,9.4,9.1,9.5,8.6,8.9,9.0,9.7,9.4,9.5,9.8,10.0,9.9,9.2,9.6,10.0,9.6,9.4,9.1,9.0,9.2
00035509,,8.6,8.6,8.9,8.7,8.1,5.9,8.9,8.5,8.6,8.4,8.4,8.7,8.6,8.7,8.8,8.1,8.5,9.0,8.9,9.0,8.7,8.5,9.1,9.2,9.4,8.8,9.3,10.0,9.0,9.1,9.4,10.0,9.2,8.9,9.2,9.4,9.9,9.4,8.9,9.2,10.0
00035512,9.0,9.1,8.8,9.0,8.6,8.0,8.3,8.8,8.6,8.6,8.6,8.6,9.6,8.7,8.6,9.1,8.8,8.5,10.0,12.0,9.4,8.9,8.6,8.8,8.6,9.0,8.9,9.5,9.9,9.1,9.6,9.2,9.6,8.8,8.8,9.4,8.9,9.4,10.0,9.9,8.4,8.8
00035521,9.5,9.0,9.6,10.2,9.5,8.8,8.7,9.7,9.5,8.7,8.9,11.0,8.9,9.0,9.2,9.2,8.6,9.0,9.8,10.0,10.0,9.3,9.7,9.6,10.0,9.7,9.6,10.0,10.0,9.8,10.0,9.8,10.0,9.9,9.4,10.0,9.6,9.3,10.0,9.8,9.4,9.8
00035522,9.1,9.0,9.0,9.2,8.7,8.3,8.4,9.0,8.7,8.9,8.8,10.1,9.1,8.9,8.5,8.7,9.0,8.8,9.3,9.4,9.4,9.3,9.0,8.7,9.5,9.0,9.0,9.4,10.0,9.2,9.7,9.9,10.0,9.3,9.0,9.5,9.0,9.3,9.6,9.1,9.1,9.6
00035542,9.6,9.3,9.0,9.3,8.7,8.4,8.6,9.3,8.8,9.0,9.4,9.7,9.5,8.9,8.7,8.8,8.8,8.8,9.3,9.6,9.0,8.8,9.2,9.8,9.3,8.9,9.2,9.4,9.7,9.3,11.0,9.8,10.0,9.9,9.7,10.0,10.0,9.6,9.0,10.0,9.4,9.1
00035550,9.4,9.7,10.0,10.5,9.5,9.0,8.3,6.9,7.0,9.2,8.6,10.4,9.0,9.2,9.4,8.4,9.5,9.5,9.4,9.8,10.0,9.1,9.5,10.0,9.8,9.4,9.6,10.0,10.0,10.0,9.8,9.2,10.0,8.7,10.0,9.6,9.5,9.1,10.0,10.0,9.7,9.3
00035562,8.8,9.4,9.2,9.5,8.8,8.2,8.7,9.4,8.9,8.7,9.6,10.3,9.6,9.4,8.7,9.3,8.8,9.1,9.4,9.2,9.0,8.9,9.2,9.2,9.5,8.9,9.0,9.4,9.9,9.3,9.3,9.5,10.0,9.4,9.6,9.2,9.6,10.0,9.3,9.9,10.0,8.8
00035565,9.5,9.3,9.4,9.8,9.4,8.7,8.6,9.5,9.3,9.1,9.1,10.1,8.9,9.4,9.1,9.5,9.1,9.1,9.5,9.2,9.2,9.1,9.7,9.6,9.8,9.5,9.5,9.7,10.0,9.4,9.9,9.8,10.0,9.3,9.5,9.6,9.6,9.9,9.1,10.0,9.7,9.6
00035582,9.3,9.9,9.3,9.6,9.3,8.6,9.0,9.4,9.2,9.1,9.3,9.7,9.1,9.0,9.1,9.6,9.1,9.1,9.4,9.4,9.6,9.1,9.3,10.0,9.1,9.1,9.2,9.7,9.7,9.9,10.0,9.7,10.0,9.7,9.8,9.5,8.1,9.5,9.1,9.8,9.1,9.6
00035588,9.4,9.9,9.4,10.4,9.4,9.0,8.9,9.9,9.3,9.4,9.3,10.3,9.0,9.3,9.3,9.5,8.9,8.9,9.8,9.2,9.3,9.2,9.3,9.7,10.0,9.2,9.4,9.8,10.0,10.0,9.9,9.8,9.7,9.9,10.0,10.0,9.7,9.5,8.3,10.0,9.8,9.8
00035598,,9.5,10.1,9.5,9.2,8.6,8.7,9.4,9.3,9.0,9.3,9.8,8.9,9.6,9.3,9.5,9.2,9.3,9.5,9.4,9.9,9.2,9.9,10.0,10.0,9.9,10.0,9.9,9.8,10.0,10.0,9.8,10.0,9.7,9.2,9.8,8.2,9.2,9.7,10.0,9.2,10.0
00035613,,9.9,9.9,10.1,9.2,9.1,8.8,9.9,9.5,9.8,9.3,9.5,8.7,9.4,9.7,9.6,9.3,9.3,9.6,9.5,9.9,9.8,10.0,9.9,9.8,9.5,10.0,10.0,11.0,9.9,10.0,10.0,9.9,9.7,10.0,10.0,8.7,9.7,9.4,9.7,9.9,10.0
00035626,,11.2,9.4,9.8,9.9,9.3,9.4,9.0,9.0,9.9,8.9,9.2,8.6,9.2,8.6,9.2,10.0,8.9,9.7,8.8,10.0,9.9,9.8,10.0,11.0,10.0,9.0,11.0,10.0,10.0,10.0,10.0,10.0,9.9,10.0,9.9,9.7,10.0,9.6,10.0,9.8,9.7
00035707,,8.8,8.9,9.1,8.2,8.3,8.6,8.7,8.6,9.4,8.4,8.9,8.6,8.7,8.3,9.2,9.1,8.8,9.1,8.7,9.0,8.6,9.3,9.7,9.1,9.4,9.3,9.7,9.3,9.3,9.9,9.0,10.0,9.8,9.4,9.7,9.7,9.2,8.7,9.9,7.0,9.4
00036103,8.6,8.9,9.3,9.2,8.6,8.5,8.7,,8.6,8.6,8.3,8.3,8.4,8.9,9.1,9.1,8.6,8.3,9.0,8.9,9.2,9.0,8.5,9.6,8.5,8.9,8.6,9.1,9.1,8.6,8.8,8.6,8.8,8.0,8.4,8.5,8.6,,8.8,8.9,9.8,8.4
00036110,8.8,9.3,9.5,9.6,8.8,8.7,8.9,,9.0,9.0,8.5,9.4,8.8,9.0,9.5,9.5,9.0,8.6,9.3,8.8,10.1,10.0,8.8,9.4,8.6,8.9,8.8,9.5,9.6,8.9,9.0,9.0,9.1,8.4,9.2,9.0,8.8,,9.2,9.0,9.4,8.6
00036147,8.7,9.1,9.3,9.3,8.7,8.8,8.6,,8.8,8.8,8.4,8.5,8.4,9.1,9.3,9.4,8.7,8.6,9.1,9.1,9.0,8.9,8.8,9.5,8.4,8.7,8.7,8.8,9.1,8.7,8.9,8.8,9.1,8.1,9.0,8.7,8.7,,8.8,9.1,9.3,8.4
00036164,8.8,9.3,9.5,9.6,9.0,8.8,8.7,,8.9,9.1,8.8,8.8,8.5,9.2,9.7,9.7,9.1,8.8,9.2,9.3,9.3,9.1,9.0,9.5,8.5,8.4,8.9,8.9,9.3,9.6,9.3,8.8,9.4,8.5,9.1,8.9,8.9,,9.2,9.7,9.4,8.6
00037170,8.8,9.2,11.7,9.6,8.9,8.3,8.8,9.0,8.9,8.6,8.5,9.1,8.7,,7.9,8.8,8.9,8.3,9.3,9.1,9.4,9.4,8.6,9.2,8.6,8.9,9.1,8.7,9.3,7.3,9.2,8.9,9.2,8.6,9.2,9.5,9.0,8.6,9.0,9.4,9.2,8.5
00037179,9.0,9.4,11.1,8.9,10.4,8.7,8.9,9.0,8.9,8.6,8.7,8.9,8.6,,7.2,8.9,9.1,8.6,9.0,9.2,9.5,9.5,8.8,9.4,8.7,9.1,8.9,9.0,9.1,9.9,9.9,9.3,9.3,7.9,9.6,9.6,9.0,8.9,9.7,9.4,9.0,8.7
00037181,9.1,9.8,11.3,9.3,11.5,8.8,8.6,9.6,9.2,8.9,8.5,8.9,8.7,,8.6,9.1,9.1,8.4,9.4,9.3,9.2,9.5,9.0,10.2,8.8,9.2,9.2,8.9,10.0,10.0,9.5,9.2,9.6,8.2,9.3,9.6,9.5,9.1,10.0,10.0,9.7,9.0
00037195,9.1,9.4,10.7,8.8,10.2,8.7,8.6,9.1,9.0,8.9,8.5,9.0,9.1,,9.1,8.3,8.8,8.7,9.5,9.0,9.7,9.4,8.8,10.2,8.6,9.1,8.9,9.0,8.6,9.5,8.8,9.7,9.5,8.6,9.5,9.7,9.0,8.7,9.4,9.7,9.1,8.8
00037213,9.6,9.3,10.5,8.8,10.3,8.7,8.7,9.0,9.1,8.8,8.7,8.9,8.8,,8.8,8.5,8.9,8.6,9.2,8.7,9.4,9.3,8.8,10.2,9.1,8.6,8.9,9.2,9.5,8.6,9.6,9.2,9.6,9.3,9.3,9.2,8.9,8.5,9.1,9.7,9.2,8.7
